trip_id,avg_speed_mps,max_speed_mps,std_speed_mps,idle_ratio,stops_per_km,accel_noise,cluster
10,14.783095238095237,20.25,5.82812351900974,0.023809523809523808,0.7685737269774947,0.6893422742617323,0
1004,13.110866141732284,20.11,5.343553482162187,0.05511811023622047,1.193497922771975,1.117498623982676,2
102,16.770239043824702,25.09,8.612674664881816,0.00796812749003984,0.23573413214854894,0.42989300994549795,1
10282,14.962264150943396,20.23,5.459331337005056,0.02830188679245283,0.6353525193728464,0.6357028356379223,0
10288,15.671726190476189,21.44,6.603506463652818,0.011904761904761904,0.36227033514579327,0.49578462583018934,3
10368,17.950721649484535,23.01,6.328805240160406,0.020618556701030927,0.5819080792789684,0.7470037371615575,0
1041,15.170263157894738,21.39,5.295837981920134,0.013157894736842105,0.4220232981284077,0.7979335894954123,0
10494,17.651070460704606,32.09,7.7393454215005075,0.006775067750677507,0.15457610116426546,0.577897982949778,1
105,21.24409836065574,27.03,6.382600591237483,0.01092896174863388,0.25795981870525647,0.565063450682048,1
106,21.526877370417193,30.12,6.714505006367721,0.0025284450063211127,0.05873322342054949,0.48188133420289747,1
1068,17.82667469879518,28.76,8.656861365495468,0.004819277108433735,0.1468629828433746,0.39538154995941477,1
1070,11.849492385786801,23.57,5.623662096609786,0.01015228426395939,0.4190547283169177,0.4741157182436734,3
1086,18.604709976798148,24.39,4.584944832320505,0.004640371229698376,0.12415824156519874,0.48422894834840746,3
1095,16.25554285714286,22.71,5.524504023467276,0.011428571428571429,0.32765224818009275,0.7619236091675442,3
1096,16.47292452830189,21.23,4.965363040743295,0.018867924528301886,0.5705669635879675,0.7767759988445526,0
1097,15.656387096774193,24.88,6.343418116326811,0.016129032258064516,0.2060732220174039,0.6758247987282294,0
10996,16.119655172413793,22.93,6.331519446529686,0.013793103448275862,0.4234073384670875,0.4896881093557862,3
10997,23.070387096774194,27.7,5.37351178303483,0.0064516129032258064,0.13913794932471696,0.47004027920771846,1
11,16.068853503184712,23.87,4.705269470227596,0.0031847133757961785,0.09773267084227856,0.5580099637257608,3
1100,23.015041580041583,33.01,8.568096497882346,0.002079002079002079,0.045159636730755987,0.3036253373377544,1
11013,16.748536585365855,21.69,4.739397355077112,0.016260162601626018,0.49613892670399895,0.7088584681506263,3
1104,11.063819444444444,21.01,7.773744985931078,0.013888888888888888,0.634131381759315,0.5182434020575889,0
11043,14.887222222222224,22.63,5.9277214818588,0.015873015873015872,0.5238525860970391,0.7512176781732443,0
11047,14.98063492063492,20.05,5.989669379808494,0.031746031746031744,1.1231137972983087,0.9548281385639765,2
11048,17.680558659217876,21.76,4.878894201194299,0.0111731843575419,0.31905477165551005,0.4911245980263225,3
11049,21.34848648648649,28.97,6.114868886007338,0.010810810810810811,0.23971669244711924,0.5559431860243963,1
11050,14.7444,20.83,6.740559371446853,0.04,1.31565030639446,1.2397959015705047,2
11051,16.93163043478261,22.07,5.627261627882513,0.010869565217391304,0.32136139567123034,0.7443910482984635,3
11059,16.315825688073396,22.09,3.8585342688073028,0.009174311926605505,0.27930071616104835,0.5996404452623839,3
11060,17.64786036036036,23.68,4.625513087522628,0.0045045045045045045,0.12384783818724529,0.5404600498304698,3
11065,13.46487804878049,20.46,6.75123588395026,0.024390243902439025,0.9883788040789855,0.7520014447057307,0
11074,13.143835616438356,20.4,6.409252222776837,0.0273972602739726,1.0268348496082136,0.9044611655565981,2
11077,18.716720000000002,24.41,4.752912080146234,0.012,0.20428245981820314,0.4628799318671109,3
